date,metric,label,value
2025-09-14,Country,NG,1
2025-09-14,Country,NL,6
2025-09-14,Country,SG,3
2025-09-14,Country,SI,1
2025-09-14,Country,US,23
2025-09-14,Platform,linux-amd64,59
2025-09-14,Platform,linux-arm64,2
2025-09-14,Platform,linux-x64,25
2025-09-14,Platform,linux-x86_64,7
2025-09-14,Platform,windows-amd64,1
2025-09-14,Platform,x86_64-linux-gnu,1
2025-09-14,Platform,x86_64-unknown-linux-gnu,1
2025-09-14,Provider,,29
2025-09-14,Provider,Carrier/Transit,1
2025-09-14,Provider,Google,2
2025-09-14,Provider,Hetzner,7
2025-09-14,Provider,Hosting/CDN (Other),4
2025-09-14,Provider,OVHcloud,6
2025-09-14,Provider,Oracle Cloud,1
2025-09-14,Provider,Public ISP (Home/Office),46
2025-09-15,Clients,Geth,23
2025-09-15,Clients,Nethermind,33
2025-09-15,Clients,OpenEthereum,1
2025-09-15,Clients,besu,7
2025-09-15,Clients,erigon,48
2025-09-15,Clients,reth,1
2025-09-15,Country,,37
2025-09-15,Country,BE,3
2025-09-15,Country,CA,2
2025-09-15,Country,CH,7
2025-09-15,Country,CZ,1
2025-09-15,Country,DE,15
2025-09-15,Country,ES,1
2025-09-15,Country,FI,3
2025-09-15,Country,FR,6
2025-09-15,Country,GB,5
2025-09-15,Country,HK,2
2025-09-15,Country,JP,1
2025-09-15,Country,NG,1
2025-09-15,Country,NL,7
2025-09-15,Country,SG,3
2025-09-15,Country,SI,1
2025-09-15,Country,US,18
2025-09-15,Platform,linux-amd64,68
2025-09-15,Platform,linux-arm64,2
2025-09-15,Platform,linux-x64,33
2025-09-15,Platform,linux-x86_64,7
2025-09-15,Platform,windows-amd64,1
2025-09-15,Platform,x86_64-linux-gnu,1
2025-09-15,Platform,x86_64-unknown-linux-gnu,1
2025-09-15,Provider,,37
2025-09-15,Provider,Carrier/Transit,1
2025-09-15,Provider,Google,3
2025-09-15,Provider,Hetzner,12
2025-09-15,Provider,Hosting/CDN (Other),4
2025-09-15,Provider,OVHcloud,7
2025-09-15,Provider,Oracle Cloud,1
2025-09-15,Provider,Public ISP (Home/Office),48
2025-09-16,Clients,Geth,23
2025-09-16,Clients,Nethermind,30
2025-09-16,Clients,OpenEthereum,1
2025-09-16,Clients,Unknown,1
2025-09-16,Clients,besu,7
2025-09-16,Clients,erigon,47
2025-09-16,Clients,reth,3
2025-09-16,Country,,36
2025-09-16,Country,AU,1
2025-09-16,Country,BE,3
2025-09-16,Country,CA,3
2025-09-16,Country,CH,6
2025-09-16,Country,CZ,1
2025-09-16,Country,DE,10
2025-09-16,Country,ES,2
2025-09-16,Country,FI,8
2025-09-16,Country,FR,7
2025-09-16,Country,GB,4
2025-09-16,Country,HK,2
2025-09-16,Country,JP,1
2025-09-16,Country,NL,8
2025-09-16,Country,SG,1
2025-09-16,Country,SI,1
2025-09-16,Country,US,18
2025-09-16,Platform,ethereum-scraper,1
2025-09-16,Platform,linux-amd64,68
2025-09-16,Platform,linux-arm64,2
2025-09-16,Platform,linux-x64,30
2025-09-16,Platform,linux-x86_64,7
2025-09-16,Platform,x86_64-linux-gnu,1
2025-09-16,Platform,x86_64-unknown-linux-gnu,3
2025-09-16,Provider,,36
2025-09-16,Provider,Carrier/Transit,1
2025-09-16,Provider,Google,3
2025-09-16,Provider,Hetzner,13
2025-09-16,Provider,Hosting/CDN (Other),5
2025-09-16,Provider,OVHcloud,6
2025-09-16,Provider,Public ISP (Home/Office),48
2025-09-17,Clients,Geth,23
2025-09-17,Clients,Nethermind,28
2025-09-17,Clients,OpenEthereum,1
2025-09-17,Clients,besu,7
2025-09-17,Clients,erigon,48
2025-09-17,Country,,34
2025-09-17,Country,BE,2
2025-09-17,Country,BG,2
2025-09-17,Country,CA,1
2025-09-17,Country,CH,7
2025-09-17,Country,CZ,1
2025-09-17,Country,DE,14
2025-09-17,Country,FI,5
2025-09-17,Country,FR,7
2025-09-17,Country,GB,2
2025-09-17,Country,HK,2
2025-09-17,Country,NL,7
2025-09-17,Country,RU,1
2025-09-17,Country,SG,1
2025-09-17,Country,SI,1
2025-09-17,Country,US,20
2025-09-17,Platform,linux-amd64,68
2025-09-17,Platform,linux-arm64,3
2025-09-17,Platform,linux-x64,28
2025-09-17,Platform,linux-x86_64,7
2025-09-17,Platform,x86_64-linux-gnu,1
2025-09-17,Provider,,34
2025-09-17,Provider,Carrier/Transit,1
2025-09-17,Provider,Google,2
2025-09-17,Provider,Hetzner,10
2025-09-17,Provider,Hosting/CDN (Other),5
2025-09-17,Provider,OVHcloud,5
2025-09-17,Provider,Public ISP (Home/Office),50
2025-09-18,Clients,Geth,23
2025-09-18,Clients,Nethermind,30
2025-09-18,Clients,OpenEthereum,1
2025-09-18,Clients,besu,7
2025-09-18,Clients,erigon,47
2025-09-18,Country,,34
2025-09-18,Country,AR,1
2025-09-18,Country,BE,2
2025-09-18,Country,BG,2
2025-09-18,Country,CA,1
2025-09-18,Country,CH,6
2025-09-18,Country,CZ,2
2025-09-18,Country,DE,14
2025-09-18,Country,ES,1
2025-09-18,Country,FI,2
2025-09-18,Country,FR,5
2025-09-18,Country,GB,4
2025-09-18,Country,HK,2
2025-09-18,Country,NL,8
2025-09-18,Country,RU,1
2025-09-18,Country,SI,1
2025-09-18,Country,US,22
2025-09-18,Platform,linux-amd64,66
2025-09-18,Platform,linux-arm64,3
2025-09-18,Platform,linux-x64,29
2025-09-18,Platform,linux-x86_64,7
2025-09-18,Platform,windows-amd64,1
2025-09-18,Platform,windows-x64,1
2025-09-18,Platform,x86_64-linux-gnu,1
2025-09-18,Provider,,34
2025-09-18,Provider,Carrier/Transit,1
2025-09-18,Provider,Google,2
2025-09-18,Provider,Hetzner,8
2025-09-18,Provider,Hosting/CDN (Other),5
2025-09-18,Provider,OVHcloud,3
2025-09-18,Provider,Oracle Cloud,2
2025-09-18,Provider,Public ISP (Home/Office),53
2025-09-19,Clients,Geth,23
2025-09-19,Clients,Nethermind,24
2025-09-19,Clients,OpenEthereum,1
2025-09-19,Clients,besu,7
2025-09-19,Clients,erigon,58
2025-09-19,Clients,reth,3
2025-09-19,Country,,39
2025-09-19,Country,BE,2
2025-09-19,Country,CA,1
2025-09-19,Country,CH,4
2025-09-19,Country,CZ,1
2025-09-19,Country,DE,15
2025-09-19,Country,FI,3
2025-09-19,Country,FR,7
2025-09-19,Country,GB,3
2025-09-19,Country,HK,2
2025-09-19,Country,LV,1
2025-09-19,Country,NL,14
2025-09-19,Country,SG,1
2025-09-19,Country,SI,1
2025-09-19,Country,US,22
2025-09-19,Platform,linux-amd64,79
2025-09-19,Platform,linux-arm64,2
2025-09-19,Platform,linux-x64,24
2025-09-19,Platform,linux-x86_64,7
2025-09-19,Platform,x86_64-linux-gnu,1
2025-09-19,Platform,x86_64-unknown-linux-gnu,3
2025-09-19,Provider,,39
2025-09-19,Provider,Carrier/Transit,2
2025-09-19,Provider,Google,2
2025-09-19,Provider,Hetzner,11
2025-09-19,Provider,Hosting/CDN (Other),11
2025-09-19,Provider,OVHcloud,7
2025-09-19,Provider,Public ISP (Home/Office),44
2025-09-20,Clients,Geth,23
2025-09-20,Clients,Nethermind,26
2025-09-20,Clients,OpenEthereum,1
2025-09-20,Clients,besu,7
2025-09-20,Clients,erigon,43
2025-09-20,Clients,reth,1
2025-09-20,Country,,35
2025-09-20,Country,AD,1
2025-09-20,Country,AU,1
2025-09-20,Country,BE,1
2025-09-20,Country,BG,1
2025-09-20,Country,CA,1
2025-09-20,Country,CH,3
2025-09-20,Country,CZ,2
2025-09-20,Country,DE,13
2025-09-20,Country,FI,2
2025-09-20,Country,FR,7
2025-09-20,Country,GB,2
2025-09-20,Country,HK,2
2025-09-20,Country,NL,7
2025-09-20,Country,SG,3
2025-09-20,Country,SI,1
2025-09-20,Country,US,19
2025-09-20,Platform,linux-amd64,65
2025-09-20,Platform,linux-arm64,1
2025-09-20,Platform,linux-x64,26
2025-09-20,Platform,linux-x86_64,7
2025-09-20,Platform,x86_64-linux-gnu,1
2025-09-20,Platform,x86_64-unknown-linux-gnu,1
2025-09-20,Provider,,35
2025-09-20,Provider,Carrier/Transit,1
2025-09-20,Provider,Google,1
2025-09-20,Provider,Hetzner,8
2025-09-20,Provider,Hosting/CDN (Other),5
2025-09-20,Provider,OVHcloud,5
2025-09-20,Provider,Public ISP (Home/Office),46
2025-09-21,Clients,Geth,23
2025-09-21,Clients,Nethermind,22
2025-09-21,Clients,OpenEthereum,1
2025-09-21,Clients,besu,7
2025-09-21,Clients,erigon,34
2025-09-21,Clients,reth,1
2025-09-21,Country,,30
2025-09-21,Country,BE,1
2025-09-21,Country,BG,1
2025-09-21,Country,CA,1
2025-09-21,Country,CH,4
2025-09-21,Country,CZ,1
2025-09-21,Country,DE,13
2025-09-21,Country,FI,3
2025-09-21,Country,FR,4
2025-09-21,Country,GB,2
2025-09-21,Country,HK,2
2025-09-21,Country,NL,7
2025-09-21,Country,SI,1
2025-09-21,Country,US,18
2025-09-21,Platform,linux-amd64,54
2025-09-21,Platform,linux-arm64,2
2025-09-21,Platform,linux-x64,22
2025-09-21,Platform,linux-x86_64,7
2025-09-21,Platform,windows-amd64,1
2025-09-21,Platform,x86_64-linux-gnu,1
2025-09-21,Platform,x86_64-unknown-linux-gnu,1
2025-09-21,Provider,,30
2025-09-21,Provider,Carrier/Transit,1
2025-09-21,Provider,Google,1
2025-09-21,Provider,Hetzner,9
2025-09-21,Provider,Hosting/CDN (Other),4
2025-09-21,Provider,OVHcloud,3
2025-09-21,Provider,Oracle Cloud,1
2025-09-21,Provider,Public ISP (Home/Office),39
2025-09-22,Clients,Geth,22
2025-09-22,Clients,Nethermind,23
2025-09-22,Clients,OpenEthereum,1
2025-09-22,Clients,besu,7
2025-09-22,Clients,erigon,48
2025-09-22,Clients,reth,3
2025-09-22,Country,,34
2025-09-22,Country,BE,2
2025-09-22,Country,CA,1
2025-09-22,Country,CH,4
2025-09-22,Country,CZ,1
2025-09-22,Country,DE,17
2025-09-22,Country,ES,1
2025-09-22,Country,FI,2
2025-09-22,Country,FR,7
2025-09-22,Country,GB,2
2025-09-22,Country,HK,2
2025-09-22,Country,JP,1
2025-09-22,Country,NL,7
2025-09-22,Country,SI,1
2025-09-22,Country,US,22
2025-09-22,Platform,linux-amd64,67
2025-09-22,Platform,linux-arm64,3
2025-09-22,Platform,linux-x64,22
2025-09-22,Platform,linux-x86_64,7
2025-09-22,Platform,windows-amd64,1
2025-09-22,Platform,x86_64-linux-gnu,1
2025-09-22,Platform,x86_64-unknown-linux-gnu,3
2025-09-22,Provider,,34
2025-09-22,Provider,Carrier/Transit,1
2025-09-22,Provider,Google,2
2025-09-22,Provider,Hetzner,8
2025-09-22,Provider,Hosting/CDN (Other),4
2025-09-22,Provider,OVHcloud,6
2025-09-22,Provider,Oracle Cloud,1
2025-09-22,Provider,Public ISP (Home/Office),48
2025-09-23,Clients,Geth,22
2025-09-23,Clients,Nethermind,26
2025-09-23,Clients,OpenEthereum,1
2025-09-23,Clients,Unknown,1
2025-09-23,Clients,besu,7
2025-09-23,Clients,erigon,50
2025-09-23,Clients,reth,2
2025-09-23,Country,,33
2025-09-23,Country,AD,1
2025-09-23,Country,BE,2
2025-09-23,Country,CA,1
2025-09-23,Country,CH,3
2025-09-23,Country,CZ,1
2025-09-23,Country,DE,14
2025-09-23,Country,ES,1
2025-09-23,Country,FI,5
2025-09-23,Country,FR,7
2025-09-23,Country,GB,5
2025-09-23,Country,HK,2
2025-09-23,Country,NL,8
2025-09-23,Country,SG,2
2025-09-23,Country,SI,1
2025-09-23,Country,US,23
2025-09-23,Platform,ethereum-scraper,1
2025-09-23,Platform,linux-amd64,68
2025-09-23,Platform,linux-arm64,3
2025-09-23,Platform,linux-x64,26
2025-09-23,Platform,linux-x86_64,7
2025-09-23,Platform,windows-amd64,1
2025-09-23,Platform,x86_64-linux-gnu,1
2025-09-23,Platform,x86_64-unknown-linux-gnu,2
2025-09-23,Provider,,33
2025-09-23,Provider,Carrier/Transit,1
2025-09-23,Provider,Google,2
2025-09-23,Provider,Hetzner,13
2025-09-23,Provider,Hosting/CDN (Other),5
2025-09-23,Provider,OVHcloud,7
2025-09-23,Provider,Oracle Cloud,1
2025-09-23,Provider,Public ISP (Home/Office),47
2025-09-24,Clients,Geth,22
2025-09-24,Clients,Nethermind,40
2025-09-24,Clients,OpenEthereum,1
2025-09-24,Clients,Unknown,1
2025-09-24,Clients,besu,7
2025-09-24,Clients,erigon,49
2025-09-24,Clients,reth,3
2025-09-24,Country,,33
2025-09-24,Country,AT,2
2025-09-24,Country,BE,2
2025-09-24,Country,CA,2
2025-09-24,Country,CH,4
2025-09-24,Country,CZ,1
2025-09-24,Country,DE,14
2025-09-24,Country,ES,2
2025-09-24,Country,FI,5
2025-09-24,Country,FR,10
2025-09-24,Country,GB,4
2025-09-24,Country,HK,2
2025-09-24,Country,JP,1
2025-09-24,Country,NL,7
2025-09-24,Country,SG,3
2025-09-24,Country,SI,1
2025-09-24,Country,US,30
2025-09-24,Platform,ethereum-scraper,1
2025-09-24,Platform,linux-amd64,68
2025-09-24,Platform,linux-arm64,3
2025-09-24,Platform,linux-x64,38
2025-09-24,Platform,linux-x86_64,7
2025-09-24,Platform,windows-x64,2
2025-09-24,Platform,x86_64-linux-gnu,1
2025-09-24,Platform,x86_64-unknown-linux-gnu,3
2025-09-24,Provider,,33
2025-09-24,Provider,Carrier/Transit,1
2025-09-24,Provider,Google,2
2025-09-24,Provider,Hetzner,13
2025-09-24,Provider,Hosting/CDN (Other),5
2025-09-24,Provider,OVHcloud,7
2025-09-24,Provider,Oracle Cloud,2
2025-09-24,Provider,Public ISP (Home/Office),60
2025-09-25,Clients,Geth,22
2025-09-25,Clients,Nethermind,40
2025-09-25,Clients,OpenEthereum,1
2025-09-25,Clients,besu,7
2025-09-25,Clients,erigon,46
2025-09-25,Clients,reth,1
2025-09-25,Country,,32
2025-09-25,Country,AT,1
2025-09-25,Country,BE,2
2025-09-25,Country,CA,3
2025-09-25,Country,CH,2
2025-09-25,Country,CZ,1
2025-09-25,Country,DE,16
2025-09-25,Country,EE,1
2025-09-25,Country,FI,5
2025-09-25,Country,FR,7
2025-09-25,Country,GB,4
2025-09-25,Country,HK,2
2025-09-25,Country,JP,1
2025-09-25,Country,NL,8
2025-09-25,Country,PL,1
2025-09-25,Country,SI,1
2025-09-25,Country,US,30
2025-09-25,Platform,linux-amd64,65
2025-09-25,Platform,linux-arm64,3
2025-09-25,Platform,linux-x64,38
2025-09-25,Platform,linux-x86_64,7
2025-09-25,Platform,windows-amd64,1
2025-09-25,Platform,windows-x64,1
2025-09-25,Platform,x86_64-linux-gnu,1
2025-09-25,Platform,x86_64-unknown-linux-gnu,1
2025-09-25,Provider,,32
2025-09-25,Provider,AWS,1
2025-09-25,Provider,Carrier/Transit,3
2025-09-25,Provider,Google,2
2025-09-25,Provider,Hetzner,13
2025-09-25,Provider,Hosting/CDN (Other),5
2025-09-25,Provider,OVHcloud,10
2025-09-25,Provider,Oracle Cloud,2
2025-09-25,Provider,Public ISP (Home/Office),49
2025-09-26,Clients,Geth,22
2025-09-26,Clients,Nethermind,36
2025-09-26,Clients,OpenEthereum,1
2025-09-26,Clients,besu,7
2025-09-26,Clients,erigon,46
2025-09-26,Clients,reth,1
2025-09-26,Country,,38
2025-09-26,Country,BE,2
2025-09-26,Country,CA,2
2025-09-26,Country,CH,3
2025-09-26,Country,CZ,1
2025-09-26,Country,DE,13
2025-09-26,Country,ES,2
2025-09-26,Country,FI,4
2025-09-26,Country,FR,7
2025-09-26,Country,GB,3
2025-09-26,Country,HK,2
2025-09-26,Country,JP,1
2025-09-26,Country,NL,8
2025-09-26,Country,PT,1
2025-09-26,Country,SG,1
2025-09-26,Country,SI,1
2025-09-26,Country,US,24
2025-09-26,Platform,linux-amd64,65
2025-09-26,Platform,linux-arm64,3
2025-09-26,Platform,linux-x64,35
2025-09-26,Platform,linux-x86_64,7
2025-09-26,Platform,windows-x64,1
2025-09-26,Platform,x86_64-linux-gnu,1
2025-09-26,Platform,x86_64-unknown-linux-gnu,1
2025-09-26,Provider,,38
2025-09-26,Provider,Carrier/Transit,2
2025-09-26,Provider,Google,2
2025-09-26,Provider,Hetzner,11
2025-09-26,Provider,Hosting/CDN (Other),5
2025-09-26,Provider,OVHcloud,5
2025-09-26,Provider,Oracle Cloud,1
2025-09-26,Provider,Public ISP (Home/Office),49
2025-09-27,Clients,Geth,22
2025-09-27,Clients,Nethermind,32
2025-09-27,Clients,OpenEthereum,1
2025-09-27,Clients,Unknown,1
2025-09-27,Clients,besu,7
2025-09-27,Clients,erigon,43
2025-09-27,Clients,reth,1
2025-09-27,Country,,35
2025-09-27,Country,BE,2
2025-09-27,Country,CA,2
2025-09-27,Country,CH,3
2025-09-27,Country,CZ,1
2025-09-27,Country,DE,15
2025-09-27,Country,ES,1
2025-09-27,Country,FI,3
2025-09-27,Country,FR,5
2025-09-27,Country,GB,3
2025-09-27,Country,HK,2
2025-09-27,Country,NL,7
2025-09-27,Country,NZ,1
2025-09-27,Country,SG,2
2025-09-27,Country,SI,1
2025-09-27,Country,US,24
2025-09-27,Platform,ethereum-scraper,1
2025-09-27,Platform,linux-amd64,62
2025-09-27,Platform,linux-arm64,2
2025-09-27,Platform,linux-x64,31
2025-09-27,Platform,linux-x86_64,7
2025-09-27,Platform,windows-amd64,1
2025-09-27,Platform,windows-x64,1
2025-09-27,Platform,x86_64-linux-gnu,1
2025-09-27,Platform,x86_64-unknown-linux-gnu,1
2025-09-27,Provider,,35
2025-09-27,Provider,Carrier/Transit,1
2025-09-27,Provider,Google,1
2025-09-27,Provider,Hetzner,10
2025-09-27,Provider,Hosting/CDN (Other),5
2025-09-27,Provider,OVHcloud,3
2025-09-27,Provider,Oracle Cloud,2
2025-09-27,Provider,Public ISP (Home/Office),50
2025-09-28,Clients,Geth,23
2025-09-28,Clients,Nethermind,32
2025-09-28,Clients,OpenEthereum,1
2025-09-28,Clients,besu,7
2025-09-28,Clients,erigon,42
2025-09-28,Clients,reth,3
2025-09-28,Country,,35
2025-09-28,Country,BE,2
2025-09-28,Country,CA,1
2025-09-28,Country,CH,5
2025-09-28,Country,CZ,1
2025-09-28,Country,DE,18
2025-09-28,Country,FI,3
2025-09-28,Country,FR,4
2025-09-28,Country,GB,4
2025-09-28,Country,HK,2
2025-09-28,Country,NL,7
2025-09-28,Country,SI,1
2025-09-28,Country,US,25
2025-09-28,Platform,linux-amd64,62
2025-09-28,Platform,linux-arm64,2
2025-09-28,Platform,linux-x64,32
2025-09-28,Platform,linux-x86_64,7
2025-09-28,Platform,windows-amd64,1
2025-09-28,Platform,x86_64-linux-gnu,1
2025-09-28,Platform,x86_64-unknown-linux-gnu,3
2025-09-28,Provider,,35
2025-09-28,Provider,Carrier/Transit,1
2025-09-28,Provider,Google,2
2025-09-28,Provider,Hetzner,12
2025-09-28,Provider,Hosting/CDN (Other),5
2025-09-28,Provider,OVHcloud,3
2025-09-28,Provider,Oracle Cloud,1
2025-09-28,Provider,Public ISP (Home/Office),49
2025-09-29,Clients,Geth,23
2025-09-29,Clients,Nethermind,31
2025-09-29,Clients,OpenEthereum,1
2025-09-29,Clients,Unknown,1
2025-09-29,Clients,besu,7
2025-09-29,Clients,erigon,46
2025-09-29,Clients,reth,3
2025-09-29,Country,,41
2025-09-29,Country,BE,2
2025-09-29,Country,BG,1
2025-09-29,Country,CA,2
2025-09-29,Country,CH,3
2025-09-29,Country,CZ,1
2025-09-29,Country,DE,14
2025-09-29,Country,FI,5
2025-09-29,Country,FR,5
2025-09-29,Country,GB,4
2025-09-29,Country,HK,2
2025-09-29,Country,KR,1
2025-09-29,Country,NL,9
2025-09-29,Country,SI,1
2025-09-29,Country,US,21
2025-09-29,Platform,ethereum-scraper,1
2025-09-29,Platform,linux-amd64,65
2025-09-29,Platform,linux-arm64,3
2025-09-29,Platform,linux-x64,31
2025-09-29,Platform,linux-x86_64,7
2025-09-29,Platform,windows-amd64,1
2025-09-29,Platform,x86_64-linux-gnu,1
2025-09-29,Platform,x86_64-unknown-linux-gnu,3
2025-09-29,Provider,,41
2025-09-29,Provider,Carrier/Transit,1
2025-09-29,Provider,Google,2
2025-09-29,Provider,Hetzner,11
2025-09-29,Provider,Hosting/CDN (Other),6
2025-09-29,Provider,OVHcloud,4
2025-09-29,Provider,Oracle Cloud,1
2025-09-29,Provider,Public ISP (Home/Office),46
2025-09-30,Clients,Geth,23
2025-09-30,Clients,Nethermind,35
2025-09-30,Clients,OpenEthereum,1
2025-09-30,Clients,besu,7
2025-09-30,Clients,erigon,58
2025-09-30,Clients,reth,4
2025-09-30,Country,,38
2025-09-30,Country,BE,3
2025-09-30,Country,CA,2
2025-09-30,Country,CH,5
2025-09-30,Country,CZ,2
2025-09-30,Country,DE,17
2025-09-30,Country,FI,9
2025-09-30,Country,FR,8
2025-09-30,Country,GB,5
2025-09-30,Country,HK,2
2025-09-30,Country,NL,9
2025-09-30,Country,SE,1
2025-09-30,Country,SG,1
2025-09-30,Country,SI,1
2025-09-30,Country,US,25
2025-09-30,Platform,linux-amd64,76
2025-09-30,Platform,linux-arm64,5
2025-09-30,Platform,linux-x64,32
2025-09-30,Platform,linux-x86_64,7
2025-09-30,Platform,windows-amd64,1
2025-09-30,Platform,windows-x64,2
2025-09-30,Platform,x86_64-linux-gnu,1
2025-09-30,Platform,x86_64-unknown-linux-gnu,4
2025-09-30,Provider,,38
2025-09-30,Provider,Carrier/Transit,2
2025-09-30,Provider,Google,2
2025-09-30,Provider,Hetzner,16
2025-09-30,Provider,Hosting/CDN (Other),6
2025-09-30,Provider,OVHcloud,6
2025-09-30,Provider,Oracle Cloud,3
2025-09-30,Provider,Public ISP (Home/Office),55
2025-10-01,Clients,Geth,23
2025-10-01,Clients,Nethermind,27
2025-10-01,Clients,OpenEthereum,1
2025-10-01,Clients,besu,7
2025-10-01,Clients,erigon,45
2025-10-01,Clients,reth,2
2025-10-01,Country,,31
2025-10-01,Country,BE,2
2025-10-01,Country,BG,1
2025-10-01,Country,CA,2
2025-10-01,Country,CH,4
2025-10-01,Country,CZ,1
2025-10-01,Country,DE,12
2025-10-01,Country,FI,10
2025-10-01,Country,FR,4
2025-10-01,Country,GB,5
2025-10-01,Country,HK,2
2025-10-01,Country,NL,9
2025-10-01,Country,SG,1
2025-10-01,Country,SI,1
2025-10-01,Country,US,20
2025-10-01,Platform,linux-amd64,65
2025-10-01,Platform,linux-arm64,3
2025-10-01,Platform,linux-x64,26
2025-10-01,Platform,linux-x86_64,7
2025-10-01,Platform,windows-amd64,1
2025-10-01,Platform,x86_64-linux-gnu,1
2025-10-01,Platform,x86_64-unknown-linux-gnu,2
2025-10-01,Provider,,31
2025-10-01,Provider,Carrier/Transit,2
2025-10-01,Provider,Google,1
2025-10-01,Provider,Hetzner,15
2025-10-01,Provider,Hosting/CDN (Other),6
2025-10-01,Provider,OVHcloud,3
2025-10-01,Provider,Oracle Cloud,1
2025-10-01,Provider,Public ISP (Home/Office),46
2025-10-02,Clients,Geth,22
2025-10-02,Clients,Nethermind,34
2025-10-02,Clients,OpenEthereum,1
2025-10-02,Clients,Unknown,1
2025-10-02,Clients,besu,7
2025-10-02,Clients,erigon,39
2025-10-02,Clients,reth,3
2025-10-02,Country,,34
2025-10-02,Country,AR,1
2025-10-02,Country,AT,1
2025-10-02,Country,BE,1
2025-10-02,Country,BG,1
2025-10-02,Country,CA,2
2025-10-02,Country,CH,4
2025-10-02,Country,CZ,1
2025-10-02,Country,DE,20
2025-10-02,Country,ES,1
2025-10-02,Country,FI,5
2025-10-02,Country,FR,4
2025-10-02,Country,GB,4
2025-10-02,Country,HK,2
2025-10-02,Country,NL,8
2025-10-02,Country,RU,1
2025-10-02,Country,SG,1
2025-10-02,Country,US,16
2025-10-02,Platform,ethereum-scraper,1
2025-10-02,Platform,linux-amd64,58
2025-10-02,Platform,linux-arm64,3
2025-10-02,Platform,linux-x64,33
2025-10-02,Platform,linux-x86_64,7
2025-10-02,Platform,windows-x64,1
2025-10-02,Platform,x86_64-linux-gnu,1
2025-10-02,Platform,x86_64-unknown-linux-gnu,3
2025-10-02,Provider,,34
2025-10-02,Provider,Carrier/Transit,1
2025-10-02,Provider,Google,1
2025-10-02,Provider,Hetzner,16
2025-10-02,Provider,Hosting/CDN (Other),6
2025-10-02,Provider,OVHcloud,5
2025-10-02,Provider,Oracle Cloud,1
2025-10-02,Provider,Public ISP (Home/Office),43
2025-10-03,Clients,Geth,23
2025-10-03,Clients,Nethermind,30
2025-10-03,Clients,OpenEthereum,1
2025-10-03,Clients,besu,7
2025-10-03,Clients,erigon,38
2025-10-03,Clients,reth,3
2025-10-03,Country,,33
2025-10-03,Country,BE,1
2025-10-03,Country,CA,2
2025-10-03,Country,CH,4
2025-10-03,Country,CZ,1
2025-10-03,Country,DE,14
2025-10-03,Country,FI,5
2025-10-03,Country,FR,5
2025-10-03,Country,GB,5
2025-10-03,Country,HK,2
2025-10-03,Country,NL,8
2025-10-03,Country,SG,2
2025-10-03,Country,SI,1
2025-10-03,Country,US,19
2025-10-03,Platform,linux-amd64,61
2025-10-03,Platform,linux-x64,29
2025-10-03,Platform,linux-x86_64,7
2025-10-03,Platform,windows-x64,1
2025-10-03,Platform,x86_64-linux-gnu,1
2025-10-03,Platform,x86_64-unknown-linux-gnu,3
2025-10-03,Provider,,33
2025-10-03,Provider,Carrier/Transit,1
2025-10-03,Provider,Google,1
2025-10-03,Provider,Hetzner,11
2025-10-03,Provider,Hosting/CDN (Other),6
2025-10-03,Provider,OVHcloud,4
2025-10-03,Provider,Oracle Cloud,1
2025-10-03,Provider,Public ISP (Home/Office),45
2025-10-04,Clients,Geth,23
2025-10-04,Clients,Nethermind,35
2025-10-04,Clients,OpenEthereum,1
2025-10-04,Clients,besu,7
2025-10-04,Clients,erigon,35
2025-10-04,Clients,reth,1
2025-10-04,Country,,34
2025-10-04,Country,AR,1
2025-10-04,Country,BE,2
2025-10-04,Country,CA,1
2025-10-04,Country,CH,4
2025-10-04,Country,CZ,1
2025-10-04,Country,DE,14
2025-10-04,Country,FI,2
